,ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements,latitude,longitude
813,PAK,Pakistan,2014,29-08-14,Floods caused by rains in the Sindh province,Weather related,Flood,1266.0,30.3308401,71.247499
814,PAK,Pakistan,2014,22-08-14,Bahawalpur August flood,Weather related,Flood,132.0,30.3308401,71.247499
815,PAK,Pakistan,2014,30-09-14,Jaffarabad flood,Weather related,Flood,13822.0,30.3308401,71.247499
816,PAK,Pakistan,2014,24-09-14,Dera Bugti district flood,Weather related,Flood,220.0,30.3308401,71.247499
817,PAK,Pakistan,2014,05-09-14,Punjab September floods,Weather related,Flood,428.0,30.3308401,71.247499
818,PAK,Pakistan,2014,01-07-14,Punjab July floods 1,Weather related,Flood,132.0,30.3308401,71.247499
819,PAK,Pakistan,2014,27-07-14,Punjab July floods 2,Weather related,Flood,441.0,30.3308401,71.247499
820,PAK,Pakistan,2014,02-08-14,Sindh August floods,Weather related,Flood,409.0,30.3308401,71.247499
821,PAK,Pakistan,2014,24-09-14,Dadu district flood,Weather related,Flood,25.0,30.3308401,71.247499
822,PAK,Pakistan,2014,04-06-14,Bahawalnagar flash flood,Weather related,Flood,144.0,30.3308401,71.247499
823,PAK,Pakistan,2014,26-07-14,Hyderabad July flood,Weather related,Flood,6.0,30.3308401,71.247499
824,PAK,Pakistan,2014,19-05-14,Balochistan May floods,Weather related,Flood,516.0,30.3308401,71.247499
825,PAK,Pakistan,2014,01-09-14,Loralai district flood,Weather related,Flood,466.0,30.3308401,71.247499
826,PAK,Pakistan,2014,14-08-14,Mirpur district flood,Weather related,Flood,25.0,30.3308401,71.247499
827,PAK,Pakistan,2014,01-09-14,September riverine floods,Weather related,Flood,740150.0,30.3308401,71.247499
828,PAK,Pakistan,2014,14-07-14,Punjab and Sindh July floods,Weather related,Flood,176.0,30.3308401,71.247499
829,PAK,Pakistan,2014,24-09-14,Badin flood caused by heavy rains,Weather related,Flood,113.0,30.3308401,71.247499
830,PAK,Pakistan,2014,19-03-14,Attock district hailstorm,Weather related,Storm,81.0,30.3308401,71.247499
831,PAK,Pakistan,2014,05-04-14,Attock district flood,Weather related,Flood,31.0,30.3308401,71.247499
832,PAK,Pakistan,2014,20-09-14,Bahawalpur September flood,Weather related,Flood,69.0,30.3308401,71.247499
833,PAK,Pakistan,2014,19-01-14,Chagai earthquake,Geophysical,Earthquake,560.0,30.3308401,71.247499
834,PAK,Pakistan,2014,29-10-14,Ziarat earthquake,Geophysical,Earthquake,11365.0,30.3308401,71.247499
835,PAK,Pakistan,2015,26-04-15,Peshawar mini cyclone,Weather related,Storm,564.0,30.3308401,71.247499
836,PAK,Pakistan,2015,03-06-15,Khudzar district flash flood,Weather related,Flood,1240.0,30.3308401,71.247499
837,PAK,Pakistan,2015,01-08-15,Floods in the North and Central regions,Weather related,Flood,330000.0,30.3308401,71.247499
838,PAK,Pakistan,2015,26-10-15,Northern Afghanistan earthquake,Geophysical,Earthquake,665812.0,30.3308401,71.247499
839,PAK,Pakistan,2015,15-07-15,Chitral G.L.O.F.,Geophysical,Wet mass movement,4049.0,30.3308401,71.247499
840,PAK,Pakistan,2016,01-03-16,Pre-monsoon floods,Weather related,Flood,10937.0,30.3308401,71.247499
841,PAK,Pakistan,2016,01-06-16,Monsoon season,Weather related,Flood,1736.0,30.3308401,71.247499
842,PAK,Pakistan,2017,26-06-17,Pakistan monsoon season,Weather related,Flood,628.0,30.3308401,71.247499
843,PAK,Pakistan,2017,26-06-17,Chitral Floods,Weather related,Flood,1000.0,30.3308401,71.247499
844,PAK,Pakistan,2017,01-02-17,Chitral Avalanches,Weather related,Wet mass movement,122.0,30.3308401,71.247499
845,PAN,Panama,2008,22-11-08,,Weather related,Flood,,8.3096067,-81.3066246
846,PAN,Panama,2009,01-01-09,,Weather related,Flood,,8.3096067,-81.3066246
847,PAN,Panama,2010,01-01-10,,Weather related,Flood,,8.3096067,-81.3066246
848,PAN,Panama,2010,01-01-10,,Weather related,Flood,,8.3096067,-81.3066246
849,PAN,Panama,2010,01-01-10,,Weather related,Flood,,8.3096067,-81.3066246
850,PAN,Panama,2010,01-01-10,,Weather related,Flood,,8.3096067,-81.3066246
851,PAN,Panama,2011,01-01-11,,Weather related,Flood,,8.3096067,-81.3066246
852,PAN,Panama,2011,01-01-11,,Weather related,Flood,,8.3096067,-81.3066246
853,PAN,Panama,2012,01-01-12,,Weather related,Flood,1400.0,8.3096067,-81.3066246
854,PAN,Panama,2012,01-01-12,,Weather related,Flood,2000.0,8.3096067,-81.3066246
855,PAN,Panama,2013,03-10-13,Rio Santa Lucia overflow caused by heavy rain,Weather related,Flood,57.0,8.3096067,-81.3066246
856,PAN,Panama,2013,18-09-13,Boquete flood and landslide,Weather related,Flood,25.0,8.3096067,-81.3066246
857,PAN,Panama,2013,15-05-13,Colon storm and gale,Weather related,Storm,1504.0,8.3096067,-81.3066246
858,PAN,Panama,2013,11-09-13,Jac?river flood,Weather related,Flood,23.0,8.3096067,-81.3066246
859,PAN,Panama,2013,27-04-13,Naranjal storms causing floods,Weather related,Storm,101.0,8.3096067,-81.3066246
860,PAN,Panama,2013,25-07-13,El Salto/ Lajas Blancas landslide,Weather related,Wet mass movement,3.0,8.3096067,-81.3066246
861,PAN,Panama,2013,19-06-13,Guayabalito gale,Weather related,Storm,7.0,8.3096067,-81.3066246
862,PAN,Panama,2014,01-01-14,Chiriqui flood,Weather related,Flood,116.0,8.3096067,-81.3066246
863,PAN,Panama,2014,17-08-14,Chiriqu`Viejo river overflown,Weather related,Flood,200.0,8.3096067,-81.3066246
864,PAN,Panama,2014,25-11-14,Panama City flood,Weather related,Flood,3.0,8.3096067,-81.3066246
865,PAN,Panama,2015,22-09-15,Panama and Santiago city floods,Weather related,Flood,100.0,8.3096067,-81.3066246
866,PAN,Panama,2016,09-05-16,Panama City Flood,Weather related,Flood,60.0,8.3096067,-81.3066246
867,PAN,Panama,2016,21-11-16,Hurricane Otto,Weather related,Storm,573.0,8.3096067,-81.3066246
868,PAN,Panama,2016,18-10-16,"Los Santos, Veraguas, Panm Oeste, and Dariî Floods",Weather related,Flood,396.0,8.3096067,-81.3066246
869,PAN,Panama,2016,04-09-16,Chiriqu`Province Flood,Weather related,Flood,25.0,8.3096067,-81.3066246
870,PAN,Panama,2017,05-10-17,"Costa Rica ; Honduras, Nicaragua ;Panama; United States: Tropical storm Nate - 05/10/2017",Weather related,Storm,302.0,8.3096067,-81.3066246
871,PER,Peru,2008,02-04-08,,Weather related,Flood,45000.0,-6.8699697,-75.0458515
872,PER,Peru,2009,01-01-09,,Weather related,Wet mass movement,150.0,-6.8699697,-75.0458515
873,PER,Peru,2009,01-01-09,,Weather related,Extreme temperature,,-6.8699697,-75.0458515
874,PER,Peru,2009,01-01-09,,Weather related,Flood,45825.0,-6.8699697,-75.0458515
875,PER,Peru,2009,01-01-09,,Weather related,Wet mass movement,,-6.8699697,-75.0458515
876,PER,Peru,2010,01-01-10,,Weather related,Flood,9000.0,-6.8699697,-75.0458515
877,PER,Peru,2010,01-01-10,,Weather related,Wet mass movement,1000.0,-6.8699697,-75.0458515
878,PER,Peru,2010,01-01-10,,Weather related,Extreme temperature,,-6.8699697,-75.0458515
879,PER,Peru,2011,01-01-11,,Weather related,Storm,,-6.8699697,-75.0458515
880,PER,Peru,2011,01-01-11,,Weather related,Flood,1042.0,-6.8699697,-75.0458515
881,PER,Peru,2011,01-01-11,,Geophysical,Earthquake,1705.0,-6.8699697,-75.0458515
882,PER,Peru,2011,01-01-11,,Weather related,Extreme temperature,,-6.8699697,-75.0458515
883,PER,Peru,2011,01-01-11,,Weather related,Flood,,-6.8699697,-75.0458515
884,PER,Peru,2012,01-01-12,,Weather related,Flood,30050.0,-6.8699697,-75.0458515
885,PER,Peru,2012,01-01-12,,Weather related,Flood,405.0,-6.8699697,-75.0458515
886,PER,Peru,2012,01-01-12,,Weather related,Flood,31.0,-6.8699697,-75.0458515
887,PER,Peru,2012,01-01-12,,Weather related,Flood,135.0,-6.8699697,-75.0458515
888,PER,Peru,2012,01-01-12,,Weather related,Flood,138422.0,-6.8699697,-75.0458515
889,PER,Peru,2012,01-01-12,,Weather related,Flood,1576.0,-6.8699697,-75.0458515
890,PER,Peru,2012,01-01-12,,Geophysical,Earthquake,13332.0,-6.8699697,-75.0458515
891,PER,Peru,2013,05-03-13,Huallago river overflooding caused by heavy rains,Weather related,Flood,177.0,-6.8699697,-75.0458515
892,PER,Peru,2013,25-09-13,Caravel?earthquake,Geophysical,Earthquake,1302.0,-6.8699697,-75.0458515
893,PER,Peru,2013,24-08-13,"Apurimac, Ayacucho, Cusco, Hauancavelica and Puno regions cold wave",Weather related,Extreme temperature,4268.0,-6.8699697,-75.0458515
894,PER,Peru,2013,08-02-13,Arequipa floods which also triggered landslides,Weather related,Flood,16627.0,-6.8699697,-75.0458515
895,PER,Peru,2013,24-08-13,Peru snowfall,Weather related,Storm,5453.0,-6.8699697,-75.0458515
896,PER,Peru,2014,31-12-14,Cusco flood,Weather related,Flood,40.0,-6.8699697,-75.0458515
897,PER,Peru,2014,01-01-14,Huampal and Pozuzo rivers overflown,Weather related,Flood,111.0,-6.8699697,-75.0458515
898,PER,Peru,2014,01-09-14,Ubinas volcano,Geophysical,Volcanic eruption,421.0,-6.8699697,-75.0458515
899,PER,Peru,2014,01-03-14,Tauli river overflown,Weather related,Flood,18.0,-6.8699697,-75.0458515
900,PER,Peru,2014,09-12-14,San Martin floods,Weather related,Flood,362.0,-6.8699697,-75.0458515
901,PER,Peru,2015,23-03-15,Huarochiri landslide,Weather related,Wet mass movement,396.0,-6.8699697,-75.0458515
902,PER,Peru,2015,01-05-15,Cold wave across Peru,Weather related,Extreme temperature,1209.0,-6.8699697,-75.0458515
903,PER,Peru,2015,09-04-15,Floods in Loreto,Weather related,Storm,1350.0,-6.8699697,-75.0458515
904,PER,Peru,2015,18-03-15,Cajamarca landslides,Weather related,Wet mass movement,835.0,-6.8699697,-75.0458515
905,PER,Peru,2015,23-03-15,Lurigancho-Chosica landslide,Weather related,Wet mass movement,540.0,-6.8699697,-75.0458515
906,PER,Peru,2015,01-12-15,San Martin floods,Weather related,Flood,1080.0,-6.8699697,-75.0458515
907,PER,Peru,2015,26-01-15,Heavy rains and flood in Northern Peru,Weather related,Flood,3000.0,-6.8699697,-75.0458515
908,PER,Peru,2016,15-12-16,Puno region earthquake (mid-December),Geophysical,Earthquake,29.0,-6.8699697,-75.0458515
909,PER,Peru,2016,01-12-16,Puno region earthquake (early December),Geophysical,Earthquake,2149.0,-6.8699697,-75.0458515
910,PER,Peru,2016,09-09-16,Loreto Ground Shaking,Geophysical,Earthquake,4.0,-6.8699697,-75.0458515
911,PER,Peru,2016,01-01-16,Country-wide rains (January - May),Weather related,Flood,12138.0,-6.8699697,-75.0458515
912,PER,Peru,2016,11-10-16,Peru Forest Fires,Weather related,Wildfire,2126.0,-6.8699697,-75.0458515
913,PER,Peru,2016,25-01-16,"Gale in San Martin, Cusco, Amazonas",Weather related,Storm,531.0,-6.8699697,-75.0458515
914,PER,Peru,2016,22-12-16,Country-wide rains (December),Weather related,Flood,13.0,-6.8699697,-75.0458515
915,PER,Peru,2017,02-11-17,Peru: Flood - San Mart® - 02/11/2017,Weather related,Flood,1759.0,-6.8699697,-75.0458515
916,PER,Peru,2017,04-11-17,Peru: Flood - Amazonas ? 04/11/2017,Weather related,Flood,25.0,-6.8699697,-75.0458515
917,PER,Peru,2017,13-11-17,Peru: Riverine flood - San Mart® - 13/11/2017,Weather related,Flood,137.0,-6.8699697,-75.0458515
918,PER,Peru,2017,17-07-17,Peru: Earthquake ? Arequipa ? 17/07/2017,Geophysical,Earthquake,30.0,-6.8699697,-75.0458515
919,PER,Peru,2017,01-12-17,Peru: El Niu Costero ? Country wide ? January 2017,Weather related,Flood,293064.0,-6.8699697,-75.0458515
920,PHL,Philippines,2008,29-09-08,,Weather related,Storm,,12.7503486,122.7312101
921,PHL,Philippines,2008,18-05-08,,Weather related,Storm,54705.0,12.7503486,122.7312101
922,PHL,Philippines,2008,18-07-08,,Weather related,Storm,3080.0,12.7503486,122.7312101
923,PHL,Philippines,2008,01-01-08,,Weather related,Storm,2039155.0,12.7503486,122.7312101
924,PHL,Philippines,2008,12-01-08,,Weather related,Flood,51222.0,12.7503486,122.7312101
925,PHL,Philippines,2008,02-12-08,,Weather related,Flood,205974.0,12.7503486,122.7312101
926,PHL,Philippines,2008,09-04-08,,Weather related,Flood,350000.0,12.7503486,122.7312101
927,PHL,Philippines,2008,11-06-08,,Weather related,Storm,1185.0,12.7503486,122.7312101
928,PHL,Philippines,2008,22-08-08,,Weather related,Storm,3530.0,12.7503486,122.7312101
929,PHL,Philippines,2008,28-07-08,,Weather related,Storm,444.0,12.7503486,122.7312101
930,PHL,Philippines,2008,22-09-08,,Weather related,Storm,5215.0,12.7503486,122.7312101
931,PHL,Philippines,2008,21-11-08,,Weather related,Flood,30000.0,12.7503486,122.7312101
932,PHL,Philippines,2008,09-06-08,,Weather related,Wet mass movement,12124.0,12.7503486,122.7312101
933,PHL,Philippines,2009,01-01-09,,Weather related,Flood,,12.7503486,122.7312101
934,PHL,Philippines,2009,01-01-09,Mount Mayon,Geophysical,Volcanic eruption,50000.0,12.7503486,122.7312101
935,PHL,Philippines,2009,01-01-09,,Geophysical,Earthquake,10.0,12.7503486,122.7312101
936,PHL,Philippines,2009,01-01-09,Tropical Storm 'Isang' (Molave),Weather related,Storm,7265.0,12.7503486,122.7312101
937,PHL,Philippines,2009,01-01-09,Tropical depression 'Maring' (Mujigae),Weather related,Storm,41000.0,12.7503486,122.7312101
938,PHL,Philippines,2009,01-01-09,Typhoon 'Dante' (Kujira),Weather related,Storm,54718.0,12.7503486,122.7312101
939,PHL,Philippines,2009,01-01-09,Tropical storm 'Mirinae' (Santi),Weather related,Storm,115000.0,12.7503486,122.7312101
940,PHL,Philippines,2009,01-01-09,Typhoon  'Emong' (Chanom),Weather related,Storm,117220.0,12.7503486,122.7312101
941,PHL,Philippines,2009,01-01-09,Tropical Storm 'Auring',Weather related,Storm,200000.0,12.7503486,122.7312101
942,PHL,Philippines,2009,01-01-09,,Weather related,Flood,200000.0,12.7503486,122.7312101
943,PHL,Philippines,2009,01-01-09,Goni (Jolina),Weather related,Storm,19590.0,12.7503486,122.7312101
944,PHL,Philippines,2009,01-01-09,Typhoon 'Pepeng' (Parma),Weather related,Storm,500000.0,12.7503486,122.7312101
945,PHL,Philippines,2009,01-01-09,Tropical storm 'Ondoy' (Ketsana),Weather related,Storm,561242.0,12.7503486,122.7312101
946,PHL,Philippines,2009,01-01-09,,Weather related,Flood,,12.7503486,122.7312101
947,PHL,Philippines,2009,01-01-09,,Weather related,Flood,,12.7503486,122.7312101
948,PHL,Philippines,2009,01-01-09,,Weather related,Flood,,12.7503486,122.7312101
949,PHL,Philippines,2009,01-01-09,,Weather related,Storm,100.0,12.7503486,122.7312101
950,PHL,Philippines,2009,01-01-09,Topical Storm 'Feria' (Nangka),Weather related,Storm,63021.0,12.7503486,122.7312101
951,PHL,Philippines,2009,01-01-09,Typhoon Morakot (Kiko),Weather related,Storm,34982.0,12.7503486,122.7312101
952,PHL,Philippines,2009,01-01-09,,Weather related,Flood,16070.0,12.7503486,122.7312101
953,PHL,Philippines,2009,01-01-09,,Weather related,Wet mass movement,,12.7503486,122.7312101
954,PHL,Philippines,2009,01-01-09,,Weather related,Flood,,12.7503486,122.7312101
955,PHL,Philippines,2009,01-01-09,,Weather related,Flood,,12.7503486,122.7312101
956,PHL,Philippines,2009,01-01-09,Tropical depression 'Urduja',Weather related,Storm,,12.7503486,122.7312101
957,PHL,Philippines,2009,01-01-09,Tropical Depression Nando,Weather related,Storm,,12.7503486,122.7312101
958,PHL,Philippines,2009,01-01-09,Tropical Storm 'Soudelor' (Gorio),Weather related,Storm,80655.0,12.7503486,122.7312101
959,PHL,Philippines,2009,01-01-09,Tropical storm Labuyo (Dujuan),Weather related,Storm,1529.0,12.7503486,122.7312101
960,PHL,Philippines,2010,01-01-10,,Weather related,Flood,47632.0,12.7503486,122.7312101
961,PHL,Philippines,2010,01-01-10,,Weather related,Flood,40000.0,12.7503486,122.7312101
962,PHL,Philippines,2010,01-01-10,,Weather related,Flood,20000.0,12.7503486,122.7312101
963,PHL,Philippines,2010,01-01-10,,Weather related,Flood,1215.0,12.7503486,122.7312101
964,PHL,Philippines,2010,01-01-10,,Weather related,Flood,67900.0,12.7503486,122.7312101
965,PHL,Philippines,2010,01-01-10,,Weather related,Flood,80000.0,12.7503486,122.7312101
966,PHL,Philippines,2010,01-01-10,Typhoon Conson (Basyang),Weather related,Storm,137445.0,12.7503486,122.7312101
967,PHL,Philippines,2010,01-01-10,,Weather related,Flood,,12.7503486,122.7312101
968,PHL,Philippines,2010,01-01-10,Typhoon Megi (Juan),Weather related,Storm,150240.0,12.7503486,122.7312101
969,PHL,Philippines,2010,01-01-10,,Weather related,Flood,383969.0,12.7503486,122.7312101
970,PHL,Philippines,2010,01-01-10,,Weather related,Flood,,12.7503486,122.7312101
971,PHL,Philippines,2010,01-01-10,,Weather related,Flood,33000.0,12.7503486,122.7312101
972,PHL,Philippines,2010,01-01-10,Bulusan,Geophysical,Volcanic eruption,,12.7503486,122.7312101
973,PHL,Philippines,2010,01-01-10,Tropical storm Ester (Dianmu),Weather related,Storm,,12.7503486,122.7312101
974,PHL,Philippines,2010,01-01-10,,Weather related,Wet mass movement,,12.7503486,122.7312101
975,PHL,Philippines,2010,01-01-10,,Weather related,Flood,590.0,12.7503486,122.7312101
976,PHL,Philippines,2010,01-01-10,,Weather related,Flood,40000.0,12.7503486,122.7312101
977,PHL,Philippines,2011,01-01-11,,Weather related,Flood,2345.0,12.7503486,122.7312101
978,PHL,Philippines,2011,01-01-11,Tropical Storm Haima (Egay),Weather related,Storm,,12.7503486,122.7312101
979,PHL,Philippines,2011,01-01-11,Typhoon Chedeng (Songda),Weather related,Storm,225694.0,12.7503486,122.7312101
980,PHL,Philippines,2011,01-01-11,,Weather related,Wet mass movement,,12.7503486,122.7312101
981,PHL,Philippines,2011,01-01-11,,Weather related,Flood,672131.0,12.7503486,122.7312101
982,PHL,Philippines,2011,01-01-11,Typhoon Mina (Nanmadol),Weather related,Storm,227446.0,12.7503486,122.7312101
983,PHL,Philippines,2011,01-01-11,,Weather related,Flood,,12.7503486,122.7312101
984,PHL,Philippines,2011,01-01-11,,Weather related,Wet mass movement,,12.7503486,122.7312101
985,PHL,Philippines,2011,01-01-11,Tropical Storm Ramon (Banyan),Weather related,Storm,18403.0,12.7503486,122.7312101
986,PHL,Philippines,2011,01-01-11,Topical storm 'Meari' (Falcon),Weather related,Storm,212655.0,12.7503486,122.7312101
987,PHL,Philippines,2011,01-01-11,Typhoon Pedring (Nesat),Weather related,Storm,168000.0,12.7503486,122.7312101
988,PHL,Philippines,2011,01-01-11,Typhoon Bebeng (Aere),Weather related,Storm,90535.0,12.7503486,122.7312101
989,PHL,Philippines,2011,01-01-11,Typhoon 'Kabayan' (Muifa),Weather related,Storm,14000.0,12.7503486,122.7312101
990,PHL,Philippines,2011,01-01-11,Topical storm Juaning (Nock-ten),Weather related,Storm,150952.0,12.7503486,122.7312101
991,PHL,Philippines,2011,01-01-11,,Weather related,Flood,,12.7503486,122.7312101
992,PHL,Philippines,2011,01-01-11,,Weather related,Flood,,12.7503486,122.7312101
993,PHL,Philippines,2011,01-01-11,,Weather related,Flood,28.0,12.7503486,122.7312101
994,PHL,Philippines,2011,01-01-11,,Weather related,Flood,72000.0,12.7503486,122.7312101
995,PHL,Philippines,2011,01-01-11,,Weather related,Flood,6088.0,12.7503486,122.7312101
996,PHL,Philippines,2011,01-01-11,Tropical storm 'Dodong' (Sarika),Weather related,Storm,,12.7503486,122.7312101
997,PHL,Philippines,2011,01-01-11,,Geophysical,Earthquake,,12.7503486,122.7312101
998,PHL,Philippines,2011,01-01-11,Taal volcano,Geophysical,Volcanic eruption,,12.7503486,122.7312101
999,PHL,Philippines,2011,01-01-11,Bulusan,Geophysical,Volcanic eruption,2000.0,12.7503486,122.7312101
1000,PHL,Philippines,2011,01-01-11,,Weather related,Flood,9107.0,12.7503486,122.7312101
1001,PHL,Philippines,2011,01-01-11,,Weather related,Flood,3979.0,12.7503486,122.7312101
1002,PHL,Philippines,2011,01-01-11,Tropical storm Washi (Sendong),Weather related,Storm,441037.0,12.7503486,122.7312101
1003,PHL,Philippines,2011,01-01-11,,Weather related,Wet mass movement,,12.7503486,122.7312101
1004,PHL,Philippines,2011,01-01-11,,Weather related,Flood,25000.0,12.7503486,122.7312101
1005,PHL,Philippines,2011,01-01-11,,Weather related,Flood,14138.0,12.7503486,122.7312101
1006,PHL,Philippines,2011,01-01-11,,Weather related,Flood,,12.7503486,122.7312101
1007,PHL,Philippines,2011,01-01-11,Typhoon Quiel (Nalgae),Weather related,Storm,143703.0,12.7503486,122.7312101
1008,PHL,Philippines,2011,01-01-11,,Weather related,Flood,,12.7503486,122.7312101
1009,PHL,Philippines,2011,01-01-11,,Weather related,Flood,,12.7503486,122.7312101
1010,PHL,Philippines,2012,01-01-12,,Weather related,Flood,,12.7503486,122.7312101
1011,PHL,Philippines,2012,01-01-12,,Geophysical,Earthquake,187320.0,12.7503486,122.7312101
1012,PHL,Philippines,2012,01-01-12,,Weather related,Storm,54805.0,12.7503486,122.7312101
1013,PHL,Philippines,2012,01-01-12,,Weather related,Storm,1931970.0,12.7503486,122.7312101
1014,PHL,Philippines,2012,01-01-12,,Weather related,Flood,1553080.0,12.7503486,122.7312101
1015,PHL,Philippines,2012,01-01-12,,Weather related,Storm,59993.0,12.7503486,122.7312101
1016,PHL,Philippines,2012,01-01-12,,Geophysical,Earthquake,,12.7503486,122.7312101
1017,PHL,Philippines,2012,01-01-12,,Weather related,Storm,71428.0,12.7503486,122.7312101
1018,PHL,Philippines,2013,06-01-13,Tropical storm Auring causing flash floods,Weather related,Storm,9918.0,12.7503486,122.7312101
