ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements
MYS,Malaysia,2017,14-11-17,Malaysia: Flash Floods - Johor - 14/11/2017,Weather related,Flood,93
MYS,Malaysia,2017,12-12-17,Malaysia: Floods - Sabah - 12/12/2017,Weather related,Flood,1987
MYS,Malaysia,2017,12-12-17,Malaysia: Floods - Negeri Sembilan - 12/12/2017,Weather related,Flood,122
MYS,Malaysia,2017,13-08-17,Sabah Floods (14 August),Weather related,Flood,160
MYS,Malaysia,2017,04-09-17,Malaysia: Floods - Melaka - 4/9/2017,Weather related,Flood,10
MYS,Malaysia,2017,30-11-17,Malaysia: Floods - Perak - 30/11/2017,Weather related,Flood,1198
MYS,Malaysia,2017,11-09-17,"China, Malaysia, Philippines, Thailand, VietNam: Typhoon Doksuri - 11/9/2017",Weather related,Storm,850
MYS,Malaysia,2017,22-09-17,Malaysia: Floods - Perlis - 22/9/2017,Weather related,Flood,4206
MYS,Malaysia,2017,26-02-17,Sarawak Floods,Weather related,Flood,830
MYS,Malaysia,2017,03-09-17,Malaysia: Flood - Selangor - 3/9/2017,Weather related,Flood,45
NAM,Namibia,2008,30-01-08,,Weather related,Flood,
NAM,Namibia,2009,01-01-09,,Weather related,Flood,54581
NAM,Namibia,2010,01-01-10,,Weather related,Flood,11000
NAM,Namibia,2011,01-01-11,,Weather related,Flood,60000
NAM,Namibia,2012,01-01-12,,Weather related,Flood,400
NAM,Namibia,2013,03-01-13,Caprivi region flood,Weather related,Flood,17915
NAM,Namibia,2014,01-03-14,Zambezi flood,Weather related,Flood,63
NAM,Namibia,2014,01-03-14,River Kunene overflowing,Weather related,Flood,100
NAM,Namibia,2015,01-01-15,Floods in Omusati region and Karas region,Weather related,Flood,8
